category,product_url,review,rating
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Motif sablonnya menambah kesan yang bagus., Suka desain hot pants ini!, Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus., Bagus untuk dipakai sehari-hari., Motif sablonnya menambah kesan yang bagus., Bagus untuk dipakai sehari-hari., Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Suka desain hot pants ini!, Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus., Bagus untuk dipakai sehari-hari., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Pinggang elastisnya nyaman dipakai., Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai., Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Pinggang elastisnya nyaman dipakai., Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari., Sempurna untuk acara santai., Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Bagus semuanya lengkap sesuai prmintaan 👍🙏🏻terima kasih semuanya dan sukses selalu..maaf baru diulas,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Motif sablonnya menambah kesan yang bagus., top markotop biar bintang yg berbicara🤗",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,Alhamdulillah paket mendarat dengan baik terima kasih lazada,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai., Bahan spandeknya nyaman banget., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Panjang short nya pas., Panjang short nya pas., Panjang short nya pas., Panjang short nya pas., Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Bahan spandeknya nyaman banget., Warna hitamnya terlihat sangat stylish., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., pas untuk anak SD kelas 2 umur 8th",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Warna hitamnya terlihat sangat stylish., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"PAKET ACNE WHITENING Deskripsi: Rangkaian ini diformulasikan khusus untuk kulit wajah mudah berminyak, berkomedo dan berjerawat. Dilengkapi dengan sulfur untuk mempercepat penyembuhan peradangan pada jerawat.",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Suka desain hot pants ini!, Bahan spandeknya nyaman banget., Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Warna hitamnya terlihat sangat stylish., Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget., Pinggang elastisnya nyaman dipakai., Bagus untuk dipakai sehari-hari., Suka desain hot pants ini!, Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!, Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Pinggang elastisnya nyaman dipakai., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,bagusss eyy Pinggang elastisnya nyaman dipakai Panjang short nya pas Bahan spandeknya nyaman banget,5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Bahan spandeknya nyaman banget., Bahan spandeknya nyaman banget., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget., Bahan spandeknya nyaman banget., Bahan spandeknya nyaman banget.,",4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari., Bagus untuk dipakai sehari-hari., Suka desain hot pants ini!, Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Bagus untuk dipakai sehari-hari., Bagus untuk dipakai sehari-hari., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Warna hitamnya terlihat sangat stylish., Sempurna untuk acara santai., Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Pinggang elastisnya nyaman dipakai., Suka desain hot pants ini!, Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Panjang short nya pas., Bagus untuk dipakai sehari-hari., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Motif sablonnya menambah kesan yang bagus., Pinggang elastisnya nyaman dipakai., Suka desain hot pants ini!, Bagus untuk dipakai sehari-hari., Panjang short nya pas., Bahan spandeknya nyaman banget., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Sempurna untuk acara santai., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Panjang short nya pas., Motif sablonnya menambah kesan yang bagus.,",4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Bagus untuk dipakai sehari-hari., Panjang short nya pas., Sempurna untuk acara santai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari., Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Warna hitamnya terlihat sangat stylish., Pinggang elastisnya nyaman dipakai.,",4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"pesanan sesuai,lumayan buat tidur bahan tipis celana jg kecil ngepres bgt takut sobek ..tp sesuai dgn harga lah,,mksh seller",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Sempurna untuk acara santai., Warna hitamnya terlihat sangat stylish., Bahan spandeknya nyaman banget., Bagus untuk dipakai sehari-hari., Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Bahan spandeknya nyaman banget., Panjang short nya pas., Suka desain hot pants ini!,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari., Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari., Pinggang elastisnya nyaman dipakai., Panjang short nya pas., Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Suka desain hot pants ini!,",4
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., pas untuk anak SD kelas 2 umur 8th",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Panjang short nya pas., Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Bagus untuk dipakai sehari-hari., Bahan spandeknya nyaman banget.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bagus untuk dipakai sehari-hari., Bahan spandeknya nyaman banget., Pinggang elastisnya nyaman dipakai., Warna hitamnya terlihat sangat stylish., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Motif sablonnya menambah kesan yang bagus., Sempurna untuk acara santai., Bagus untuk dipakai sehari-hari.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Panjang short nya pas., Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"bahan nya adem.. sangat lembut nyamam dipakai...bisa dipake buat sehari2...kurirnya ramah..terima kasih lazada🥰Pinggang elastisnya nyaman dipakai., Pinggang elastisnya nyaman dipakai.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"maaf ftonya gk sesuai. Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish., Panjang short nya pas.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Panjang short nya pas., Sempurna untuk acara santai., Pinggang elastisnya nyaman dipakai., Bagus untuk dipakai sehari-hari., Suka desain hot pants ini!, Bahan spandeknya nyaman banget., Motif sablonnya menambah kesan yang bagus., Warna hitamnya terlihat sangat stylish.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Bahan spandeknya nyaman banget., Warna hitamnya terlihat sangat stylish., Motif sablonnya menambah kesan yang bagus.,",5
Celana,https://www.lazada.co.id/products/pdp-i5719130159-s11170380904.html,"Suka desain hot pants ini!, Panjang short nya pas., Bahan spandeknya nyaman banget., Sempurna untuk acara santai.,",5
